LAMMPS data file. CGCMM style
 700 atoms
 1 atom types

 -40.000000 40.000000  xlo xhi
 -40.000000 40.000000  ylo yhi
 -12.130411 67.869589  zlo zhi

 Masses

 1 12.010700 # CA

 Atoms # molecular

290 1 2.037123 4.766086 32.425194 # CA CNT
291 1 4.996402 1.378919 26.529705 # CA CNT
292 1 4.449502 2.658454 26.797682 # CA CNT
293 1 4.193288 3.046602 28.137566 # CA CNT
294 1 3.231665 4.052381 28.405542 # CA CNT
295 1 2.855403 4.325751 29.745426 # CA CNT
296 1 1.601694 4.929506 30.013403 # CA CNT
297 1 1.153368 5.053236 31.353287 # CA CNT
298 1 -0.232543 5.177970 31.621264 # CA CNT
299 1 -0.695756 5.136280 32.961147 # CA CNT
300 1 -2.037123 4.766086 33.229126 # CA CNT
301 1 5.183189 0.000000 22.510052 # CA CNT
302 1 4.996402 1.378919 22.778028 # CA CNT
303 1 4.852682 1.821242 24.117912 # CA CNT
304 1 4.193288 3.046602 24.385889 # CA CNT
305 1 3.903312 3.410221 25.725775 # CA CNT
306 1 2.855403 4.325751 25.993752 # CA CNT
307 1 2.456151 4.564293 27.333635 # CA CNT
308 1 1.153368 5.053236 27.601612 # CA CNT
309 1 0.695756 5.136280 28.941496 # CA CNT
310 1 -0.695756 5.136280 29.209473 # CA CNT
311 1 -1.153368 5.053236 30.549356 # CA CNT
312 1 -2.456151 4.564293 30.817333 # CA CNT
313 1 -2.855403 4.325751 32.157219 # CA CNT
314 1 -3.903312 3.410221 32.425194 # CA CNT
315 1 3.581908 3.746382 23.313982 # CA CNT
316 1 2.456151 4.564293 23.581959 # CA CNT
317 1 2.037123 4.766086 24.921843 # CA CNT
318 1 0.695756 5.136280 25.189819 # CA CNT
319 1 0.232543 5.177970 26.529705 # CA CNT
320 1 -1.153368 5.053236 26.797682 # CA CNT
321 1 -1.601694 4.929506 28.137566 # CA CNT
322 1 -2.855403 4.325751 28.405542 # CA CNT
323 1 -3.231665 4.052381 29.745426 # CA CNT
324 1 -4.193288 3.046602 30.013403 # CA CNT
325 1 -4.449502 2.658454 31.353287 # CA CNT
326 1 -4.996402 1.378919 31.621264 # CA CNT
327 1 -5.099893 0.925494 32.961147 # CA CNT
328 1 -5.162323 -0.464617 33.229126 # CA CNT
329 1 1.601694 4.929506 22.510052 # CA CNT
330 1 0.232543 5.177970 22.778028 # CA CNT
331 1 -0.232543 5.177970 24.117912 # CA CNT
332 1 -1.601694 4.929506 24.385889 # CA CNT
333 1 -2.037123 4.766086 25.725775 # CA CNT
334 1 -3.231665 4.052381 25.993752 # CA CNT
335 1 -3.581908 3.746382 27.333635 # CA CNT
336 1 -4.449502 2.658454 27.601612 # CA CNT
337 1 -4.669892 2.248901 28.941496 # CA CNT
338 1 -5.099893 0.925494 29.209473 # CA CNT
339 1 -5.162323 0.464617 30.549356 # CA CNT
340 1 -5.099893 -0.925494 30.817333 # CA CNT
341 1 -4.996402 -1.378919 32.157219 # CA CNT
342 1 -4.449502 -2.658454 32.425194 # CA CNT
343 1 -2.456151 4.564293 23.313982 # CA CNT
344 1 -3.581908 3.746382 23.581959 # CA CNT
345 1 -3.903312 3.410221 24.921843 # CA CNT
346 1 -4.669892 2.248901 25.189819 # CA CNT
347 1 -4.852682 1.821242 26.529705 # CA CNT
348 1 -5.162323 0.464617 26.797682 # CA CNT
349 1 -5.183189 0.000000 28.137566 # CA CNT
350 1 -4.996402 -1.378919 28.405542 # CA CNT
351 1 -4.852682 -1.821242 29.745426 # CA CNT
352 1 -4.193288 -3.046602 30.013403 # CA CNT
353 1 -3.903312 -3.410221 31.353287 # CA CNT
354 1 -2.855403 -4.325751 31.621264 # CA CNT
355 1 -2.456151 -4.564293 32.961147 # CA CNT
356 1 -1.153368 -5.053236 33.229126 # CA CNT
